query_id,doc_a,doc_b,winner,judge_model
q-004,28735,126301,126301,glm-5.2
q-004,58284,18957,18957,glm-5.2
q-004,18957,22711,18957,glm-5.2
q-004,56553,66564,66564,glm-5.2
q-004,72274,58284,72274,glm-5.2
q-004,28652,58284,28652,glm-5.2
q-004,40476,72274,72274,glm-5.2
q-004,35152,18957,18957,glm-5.2
q-004,75456,86957,86957,glm-5.2
q-004,35911,62710,35911,glm-5.2
q-004,82991,62710,82991,glm-5.2
q-004,18957,128200,18957,glm-5.2
q-004,82991,23267,23267,glm-5.2
q-004,68263,74610,68263,glm-5.2
q-004,74368,83360,83360,glm-5.2
q-004,58284,86957,86957,glm-5.2
q-004,73341,23267,73341,glm-5.2
q-004,23267,28652,28652,glm-5.2
q-004,74610,82991,82991,glm-5.2
q-004,35152,41261,35152,glm-5.2
q-004,74368,22711,22711,glm-5.2
q-004,40476,74546,74546,glm-5.2
q-004,28652,35911,28652,glm-5.2
q-004,75456,56540,56540,glm-5.2
q-004,74610,86957,86957,glm-5.2
q-004,68263,54860,68263,glm-5.2
q-004,35152,28735,28735,glm-5.2
q-004,128200,28735,28735,glm-5.2
q-004,74368,629,629,glm-5.2
q-004,72274,51363,51363,glm-5.2
q-004,56540,1202,56540,glm-5.2
q-004,97757,56553,56553,glm-5.2
q-004,54860,72274,72274,glm-5.2
q-004,54860,56553,56553,glm-5.2
q-004,86957,41261,86957,glm-5.2
q-004,66564,40476,66564,glm-5.2
q-004,73341,75456,73341,glm-5.2
q-004,72274,97757,97757,glm-5.2
q-004,28735,22711,28735,glm-5.2
q-004,73341,72274,73341,glm-5.2
q-004,22711,65577,65577,glm-5.2
q-004,28735,74293,74293,glm-5.2
q-004,19,18957,19,glm-5.2
q-004,66564,75456,66564,glm-5.2
q-004,83360,73341,73341,glm-5.2
q-004,74546,54860,74546,glm-5.2
q-004,22711,41261,41261,glm-5.2
q-004,28652,74368,28652,glm-5.2
q-004,54860,35911,35911,glm-5.2
q-004,1202,128200,128200,glm-5.2
q-004,74546,19,19,glm-5.2
q-004,73341,68263,73341,glm-5.2
q-004,82991,40476,82991,glm-5.2
q-004,66564,54860,66564,glm-5.2
q-004,73341,35152,73341,glm-5.2
q-004,97757,40476,97757,glm-5.2
q-004,40476,86957,86957,glm-5.2
q-004,22711,66564,66564,glm-5.2
q-004,74293,126301,74293,glm-5.2
q-004,70131,58284,70131,glm-5.2
q-004,56540,35911,56540,glm-5.2
q-004,19,74368,19,glm-5.2
q-004,23267,58284,58284,glm-5.2
q-004,68263,62710,68263,glm-5.2
q-004,70131,35911,70131,glm-5.2
q-004,74293,65577,65577,glm-5.2
q-004,62710,128200,128200,glm-5.2
q-004,18957,41261,18957,glm-5.2
q-004,23267,35152,35152,glm-5.2
q-004,28735,56553,56553,glm-5.2
q-004,126301,72274,126301,glm-5.2
q-004,82991,72274,72274,glm-5.2
q-004,74610,28652,28652,glm-5.2
q-004,28735,65577,65577,glm-5.2
q-004,62710,75456,75456,glm-5.2
q-004,74610,128200,128200,glm-5.2
q-004,22711,82991,82991,glm-5.2
q-004,86957,73341,73341,glm-5.2
q-004,62710,65577,65577,glm-5.2
q-004,82991,629,629,glm-5.2
q-004,68263,1202,68263,glm-5.2
q-004,74546,128200,74546,glm-5.2
q-004,28652,629,28652,glm-5.2
q-004,35152,1202,35152,glm-5.2
q-004,126301,68263,68263,glm-5.2
q-004,51363,58284,51363,glm-5.2
q-004,62710,18957,18957,glm-5.2
q-004,73341,66564,66564,glm-5.2
q-004,40476,74293,74293,glm-5.2
q-004,629,70131,70131,glm-5.2
q-004,23267,629,629,glm-5.2
q-004,62710,28652,28652,glm-5.2
q-004,1202,56553,56553,glm-5.2
q-004,19,629,19,glm-5.2
q-004,1202,75456,75456,glm-5.2
q-004,1202,65577,65577,glm-5.2
q-004,83360,35911,35911,glm-5.2
q-004,86957,82991,86957,glm-5.2
q-004,86957,70131,70131,glm-5.2
q-004,97757,18957,18957,glm-5.2
q-004,56540,126301,126301,glm-5.2
q-004,56540,97757,56540,glm-5.2
q-004,97757,28652,28652,glm-5.2
q-004,58284,68263,68263,glm-5.2
q-004,72274,74293,74293,glm-5.2
q-004,68263,40476,68263,glm-5.2
q-004,629,35911,35911,glm-5.2
q-004,56540,70131,70131,glm-5.2
q-004,74546,65577,65577,glm-5.2
q-004,86957,83360,86957,glm-5.2
q-004,74293,74368,74293,glm-5.2
q-004,56540,51363,51363,glm-5.2
q-004,51363,22711,51363,glm-5.2
q-004,82991,54860,82991,glm-5.2
q-004,86957,28735,86957,glm-5.2
q-004,97757,128200,97757,glm-5.2
q-004,28735,97757,97757,glm-5.2
q-004,51363,19,51363,glm-5.2
q-004,629,74293,74293,glm-5.2
q-004,74368,41261,74368,glm-5.2
q-004,70131,54860,70131,glm-5.2
q-004,83360,75456,75456,glm-5.2
q-004,82991,19,19,glm-5.2
q-004,66564,126301,66564,glm-5.2
q-004,65577,40476,65577,glm-5.2
q-004,74293,35152,74293,glm-5.2
q-004,83360,23267,23267,glm-5.2
q-004,74610,58284,58284,glm-5.2
q-004,66564,70131,66564,glm-5.2
q-004,75456,74546,74546,glm-5.2
q-004,74610,74293,74293,glm-5.2
q-004,74610,83360,74610,glm-5.2
q-004,73341,128200,73341,glm-5.2
q-004,56553,41261,56553,glm-5.2
q-004,58284,19,19,glm-5.2
q-004,41261,75456,75456,glm-5.2
q-004,70131,126301,70131,glm-5.2
q-005,110028,80772,110028,glm-5.2
q-005,70230,51902,70230,glm-5.2
q-005,127257,110028,127257,glm-5.2
q-005,96737,63192,63192,glm-5.2
q-005,110465,26886,26886,glm-5.2
q-005,62040,53010,53010,glm-5.2
q-005,67396,127257,127257,glm-5.2
q-005,74267,52273,74267,glm-5.2
q-005,48996,60785,60785,glm-5.2
q-005,22,50264,22,glm-5.2
q-005,80772,87344,87344,glm-5.2
q-005,36637,62876,62876,glm-5.2
q-005,127257,52273,127257,glm-5.2
q-005,96737,87329,96737,glm-5.2
q-005,64463,51902,64463,glm-5.2
q-005,74267,70230,74267,glm-5.2
q-005,63192,110465,63192,glm-5.2
q-005,64463,128466,128466,glm-5.2
q-005,60785,64463,60785,glm-5.2
q-005,48996,97889,97889,glm-5.2
q-005,28950,97889,28950,glm-5.2
q-005,97889,21590,21590,glm-5.2
q-005,128466,22,22,glm-5.2
q-005,62876,128466,128466,glm-5.2
q-005,70209,87344,87344,glm-5.2
q-005,36637,74618,74618,glm-5.2
q-005,87329,122632,122632,glm-5.2
q-005,70209,53010,53010,glm-5.2
q-005,51902,96737,96737,glm-5.2
q-005,67396,41554,67396,glm-5.2
q-005,44426,63192,44426,glm-5.2
q-005,70209,64463,70209,glm-5.2
q-005,74618,1719,74618,glm-5.2
q-005,60785,37561,37561,glm-5.2
q-005,48996,87329,87329,glm-5.2
q-005,60165,39320,39320,glm-5.2
q-005,74267,35864,74267,glm-5.2
q-005,97889,37561,37561,glm-5.2
q-005,97889,62876,97889,glm-5.2
q-005,51902,110465,110465,glm-5.2
q-005,122632,60785,60785,glm-5.2
q-005,37561,60165,60165,glm-5.2
q-005,52273,62040,62040,glm-5.2
q-005,21590,68709,21590,glm-5.2
q-005,76784,26886,76784,glm-5.2
q-005,67396,35864,35864,glm-5.2
q-005,96737,48996,96737,glm-5.2
q-005,53010,87329,53010,glm-5.2
q-005,96737,21590,96737,glm-5.2
q-005,70230,70209,70209,glm-5.2
q-005,128466,74267,74267,glm-5.2
q-005,97889,60785,60785,glm-5.2
q-005,44426,1719,44426,glm-5.2
q-005,62040,62876,62040,glm-5.2
q-005,67396,122632,122632,glm-5.2
q-005,70230,80772,70230,glm-5.2
q-005,62040,41554,62040,glm-5.2
q-005,68709,62040,62040,glm-5.2
q-005,39320,62876,39320,glm-5.2
q-005,37561,87329,87329,glm-5.2
q-005,96737,110028,96737,glm-5.2
q-005,110465,48996,110465,glm-5.2
q-005,128466,41554,128466,glm-5.2
q-005,21590,122632,21590,glm-5.2
q-005,110028,26886,110028,glm-5.2
q-005,26886,37561,37561,glm-5.2
q-005,68709,62876,68709,glm-5.2
q-005,110028,50264,110028,glm-5.2
q-005,96737,64463,96737,glm-5.2
q-005,1719,68709,68709,glm-5.2
q-005,63192,60165,60165,glm-5.2
q-005,127257,60165,60165,glm-5.2
q-005,68709,51902,68709,glm-5.2
q-005,76784,36637,76784,glm-5.2
q-005,122632,39320,39320,glm-5.2
q-005,50264,53010,53010,glm-5.2
q-005,58097,41554,58097,glm-5.2
q-005,44426,41554,44426,glm-5.2
q-005,26886,87344,87344,glm-5.2
q-005,53010,48996,53010,glm-5.2
q-005,58097,44426,44426,glm-5.2
q-005,70230,60165,60165,glm-5.2
q-005,28950,53010,28950,glm-5.2
q-005,80772,127257,127257,glm-5.2
q-005,22,110465,22,glm-5.2
q-005,37561,110465,37561,glm-5.2
q-005,44426,97889,44426,glm-5.2
q-005,48996,87344,87344,glm-5.2
q-005,87329,70230,87329,glm-5.2
q-005,22,60165,22,glm-5.2
q-005,74267,26886,74267,glm-5.2
q-005,37561,110028,110028,glm-5.2
q-005,53010,87344,87344,glm-5.2
q-005,41554,39320,39320,glm-5.2
q-005,36637,22,22,glm-5.2
q-005,51902,110028,110028,glm-5.2
q-005,52273,74618,74618,glm-5.2
q-005,26886,36637,26886,glm-5.2
q-005,87344,37561,37561,glm-5.2
q-005,36637,87344,87344,glm-5.2
q-005,70230,74618,74618,glm-5.2
q-005,41554,1719,41554,glm-5.2
q-005,122632,52273,52273,glm-5.2
q-005,128466,76784,76784,glm-5.2
q-005,52273,110465,110465,glm-5.2
q-005,51902,22,22,glm-5.2
q-005,87329,70209,70209,glm-5.2
q-005,97889,58097,58097,glm-5.2
q-005,39320,76784,76784,glm-5.2
q-005,76784,64463,76784,glm-5.2
q-005,51902,35864,35864,glm-5.2
q-005,64463,50264,50264,glm-5.2
q-005,74267,97889,74267,glm-5.2
q-005,28950,1719,28950,glm-5.2
q-005,50264,26886,26886,glm-5.2
q-005,74618,96737,96737,glm-5.2
q-005,35864,96737,96737,glm-5.2
q-005,87344,67396,87344,glm-5.2
q-005,87329,58097,58097,glm-5.2
q-005,28950,35864,35864,glm-5.2
q-005,74618,35864,35864,glm-5.2
q-005,60785,74267,74267,glm-5.2
q-005,76784,60785,76784,glm-5.2
q-005,122632,74618,122632,glm-5.2
q-005,70209,122632,70209,glm-5.2
q-005,74618,110465,74618,glm-5.2
q-005,110028,44426,110028,glm-5.2
q-005,48996,128466,128466,glm-5.2
q-005,110028,64463,110028,glm-5.2
q-005,68709,58097,58097,glm-5.2
q-005,80772,21590,21590,glm-5.2
q-005,68709,52273,68709,glm-5.2
q-005,87344,41554,87344,glm-5.2
q-005,50264,60785,60785,glm-5.2
q-005,110028,74618,110028,glm-5.2
q-005,60165,35864,35864,glm-5.2
q-005,50264,52273,52273,glm-5.2
q-005,63192,50264,63192,glm-5.2
q-005,37561,35864,35864,glm-5.2
q-005,60165,68709,60165,glm-5.2
q-005,74267,21590,74267,glm-5.2
q-005,76784,74267,74267,glm-5.2
q-005,26886,70230,70230,glm-5.2
q-005,58097,122632,122632,glm-5.2
q-005,28950,70209,28950,glm-5.2
q-005,28950,52273,28950,glm-5.2
q-005,127257,21590,21590,glm-5.2
q-005,110465,58097,58097,glm-5.2
q-005,35864,1719,35864,glm-5.2
q-005,1719,50264,50264,glm-5.2
q-005,70209,63192,63192,glm-5.2
q-005,44426,28950,28950,glm-5.2
q-005,21590,67396,21590,glm-5.2
q-005,68709,96737,96737,glm-5.2
q-005,36637,80772,36637,glm-5.2
q-005,62876,80772,62876,glm-5.2
q-005,76784,41554,76784,glm-5.2
q-005,63192,53010,53010,glm-5.2
q-005,39320,1719,39320,glm-5.2
q-005,76784,44426,76784,glm-5.2
q-005,62040,127257,62040,glm-5.2
q-005,1719,128466,128466,glm-5.2
q-005,63192,39320,39320,glm-5.2
q-005,39320,127257,39320,glm-5.2
q-005,62040,67396,62040,glm-5.2
q-005,70230,62040,62040,glm-5.2
q-005,22,74267,22,glm-5.2
q-005,48996,64463,48996,glm-5.2
q-005,26886,62876,26886,glm-5.2
q-005,58097,36637,58097,glm-5.2
q-005,63192,36637,63192,glm-5.2
q-005,67396,22,22,glm-5.2
q-005,67396,62876,67396,glm-5.2
q-005,76784,70209,76784,glm-5.2
q-005,28950,87329,28950,glm-5.2
q-005,44426,48996,44426,glm-5.2
q-005,44426,37561,44426,glm-5.2
q-005,127257,51902,127257,glm-5.2
q-006,87389,69238,69238,glm-5.2
q-005,67396,128466,128466,glm-5.2
q-005,62040,21590,62040,glm-5.2
q-006,76731,64989,76731,glm-5.2
q-006,74635,66631,74635,glm-5.2
q-006,87389,99583,99583,glm-5.2
q-006,87355,27568,27568,glm-5.2
q-006,26735,82085,26735,glm-5.2
q-006,77238,74635,74635,glm-5.2
q-006,39397,77115,39397,glm-5.2
q-006,34429,82085,34429,glm-5.2
q-006,120139,62459,120139,glm-5.2
q-006,58657,27034,27034,glm-5.2
q-006,87389,29623,29623,glm-5.2
q-006,74824,18340,18340,glm-5.2
q-006,41937,29623,29623,glm-5.2
q-006,69238,81341,81341,glm-5.2
q-006,87355,25822,87355,glm-5.2
q-006,69238,27568,27568,glm-5.2
q-006,77238,25822,25822,glm-5.2
q-006,77116,69669,77116,glm-5.2
q-006,86881,74824,74824,glm-5.2
q-006,25822,120139,120139,glm-5.2
q-006,86920,40717,86920,glm-5.2
q-006,77238,41937,41937,glm-5.2
q-006,66631,74258,66631,glm-5.2
q-006,25822,81341,81341,glm-5.2
q-006,86881,77238,77238,glm-5.2
q-006,27034,99583,27034,glm-5.2
q-006,87355,39397,39397,glm-5.2
q-006,41937,81341,41937,glm-5.2
q-006,86920,62459,86920,glm-5.2
q-006,74824,29623,29623,glm-5.2
q-006,58657,69669,69669,glm-5.2
q-006,27568,41898,27568,glm-5.2
q-006,64989,77238,64989,glm-5.2
q-006,77116,76731,77116,glm-5.2
q-006,77122,34429,34429,glm-5.2
q-006,58657,25822,25822,glm-5.2
q-006,86881,87355,87355,glm-5.2
q-006,27034,51635,27034,glm-5.2
q-006,77497,82085,82085,glm-5.2
q-006,86920,29623,29623,glm-5.2
q-006,81341,77116,77116,glm-5.2
q-006,18340,77116,77116,glm-5.2
q-006,69238,66631,66631,glm-5.2
q-006,77497,97580,97580,glm-5.2
q-006,120139,86881,120139,glm-5.2
q-006,69238,99583,99583,glm-5.2
q-006,51635,108766,51635,glm-5.2
q-006,69238,64989,69238,glm-5.2
q-006,73207,58657,73207,glm-5.2
q-006,18340,29623,29623,glm-5.2
q-006,82085,76731,76731,glm-5.2
q-006,58657,39397,39397,glm-5.2
q-006,27,26735,27,glm-5.2
q-006,77122,51635,51635,glm-5.2
q-006,86920,39397,39397,glm-5.2
q-006,40717,27,27,glm-5.2
q-006,73207,40717,73207,glm-5.2
q-006,39397,27034,39397,glm-5.2
q-006,99583,25822,25822,glm-5.2
q-006,74258,27,27,glm-5.2
q-006,76731,51635,51635,glm-5.2
q-006,51635,74635,74635,glm-5.2
q-006,77115,120139,120139,glm-5.2
q-006,41898,39397,39397,glm-5.2
q-006,62459,51635,51635,glm-5.2
q-006,86881,86920,86920,glm-5.2
q-006,62459,82085,62459,glm-5.2
q-006,52697,74258,74258,glm-5.2
q-006,40717,26735,26735,glm-5.2
q-006,87389,34429,34429,glm-5.2
q-006,66631,52697,66631,glm-5.2
q-006,41898,86881,41898,glm-5.2
q-006,97580,87389,97580,glm-5.2
q-006,87389,77116,77116,glm-5.2
q-006,27,81341,27,glm-5.2
q-006,51635,41937,41937,glm-5.2
q-006,26735,34429,34429,glm-5.2
q-006,77238,82085,82085,glm-5.2
q-006,108766,58657,58657,glm-5.2
q-006,73207,108766,73207,glm-5.2
q-006,87355,99583,99583,glm-5.2
q-006,18340,66631,66631,glm-5.2
q-006,27,69238,27,glm-5.2
q-006,76731,108766,76731,glm-5.2
q-006,74635,27,74635,glm-5.2
q-006,34429,87355,34429,glm-5.2
q-006,29623,86881,29623,glm-5.2
q-006,77238,26735,26735,glm-5.2
q-006,69669,27034,27034,glm-5.2
q-006,74258,97580,74258,glm-5.2
q-006,27034,77116,27034,glm-5.2
q-006,34429,120139,34429,glm-5.2
q-006,29623,39397,29623,glm-5.2
q-006,73207,77497,73207,glm-5.2
q-006,52697,18340,52697,glm-5.2
q-006,34429,81341,34429,glm-5.2
q-006,73207,74635,74635,glm-5.2
q-006,77116,74635,74635,glm-5.2
q-006,74824,66631,66631,glm-5.2
q-006,27568,52697,27568,glm-5.2
q-006,27568,69669,27568,glm-5.2
q-006,77115,58657,77115,glm-5.2
q-006,27568,77116,77116,glm-5.2
q-006,69669,69238,69669,glm-5.2
q-006,40717,76731,76731,glm-5.2
q-006,87355,97580,87355,glm-5.2
q-006,74635,40717,74635,glm-5.2
q-006,62459,69669,69669,glm-5.2
q-006,29623,66631,29623,glm-5.2
q-006,120139,51635,120139,glm-5.2
q-006,41937,66631,66631,glm-5.2
q-006,34429,86920,34429,glm-5.2
q-006,77116,41898,77116,glm-5.2
q-006,26735,41898,41898,glm-5.2
q-006,74824,51635,51635,glm-5.2
q-006,73207,27568,27568,glm-5.2
q-006,52697,41937,41937,glm-5.2
q-006,73207,87389,73207,glm-5.2
q-006,51635,27,27,glm-5.2
q-006,87389,26735,26735,glm-5.2
q-006,77122,86920,77122,glm-5.2
q-006,40717,27034,27034,glm-5.2
q-006,26735,18340,18340,glm-5.2
q-006,77497,120139,120139,glm-5.2
q-006,97580,77115,77115,glm-5.2
q-006,52697,64989,52697,glm-5.2
q-006,82085,25822,25822,glm-5.2
q-006,40717,18340,18340,glm-5.2
q-006,52697,120139,52697,glm-5.2
q-006,41937,73207,73207,glm-5.2
q-006,120139,58657,120139,glm-5.2
q-006,27034,77122,27034,glm-5.2
q-006,81341,76731,76731,glm-5.2
q-006,64989,18340,18340,glm-5.2
q-006,27568,108766,27568,glm-5.2
q-006,108766,81341,81341,glm-5.2
q-006,87355,74824,87355,glm-5.2
q-006,81341,18340,81341,glm-5.2
q-006,64989,73207,73207,glm-5.2
q-006,77116,82085,77116,glm-5.2
q-006,62459,108766,108766,glm-5.2
q-006,74635,77497,74635,glm-5.2
q-006,97580,66631,66631,glm-5.2
q-006,77115,27034,27034,glm-5.2
q-006,77122,27568,27568,glm-5.2
q-006,39397,97580,39397,glm-5.2
q-006,74258,25822,25822,glm-5.2
q-006,64989,97580,64989,glm-5.2
q-006,86920,99583,99583,glm-5.2
q-006,77122,74824,77122,glm-5.2
q-006,77238,87355,87355,glm-5.2
q-006,62459,77122,77122,glm-5.2
q-006,26735,86920,26735,glm-5.2
q-006,25822,108766,25822,glm-5.2
q-006,77122,41898,41898,glm-5.2
q-006,99583,27,27,glm-5.2
q-006,74824,76731,76731,glm-5.2
q-006,27,69669,27,glm-5.2
q-006,62459,76731,76731,glm-5.2
q-006,62459,41898,41898,glm-5.2
q-006,74824,77115,77115,glm-5.2
q-006,62459,77115,77115,glm-5.2
q-006,52697,99583,52697,glm-5.2
q-006,99583,58657,99583,glm-5.2
q-006,41898,40717,41898,glm-5.2
q-006,41898,77115,77115,glm-5.2
q-006,74635,25822,74635,glm-5.2
q-006,86881,69669,69669,glm-5.2
q-006,40717,99583,99583,glm-5.2
q-006,74824,69669,69669,glm-5.2
q-006,77115,29623,29623,glm-5.2
q-006,41937,69238,41937,glm-5.2
q-006,86920,77238,86920,glm-5.2
q-006,77122,64989,77122,glm-5.2
q-006,86881,77497,86881,glm-5.2
q-007,54438,80169,80169,glm-5.2
q-007,65266,1717,1717,glm-5.2
q-007,1717,80169,1717,glm-5.2
q-007,40,21287,40,glm-5.2
q-007,32607,79702,32607,glm-5.2
q-007,100732,65266,65266,glm-5.2
q-007,79702,101378,101378,glm-5.2
q-007,115665,40,40,glm-5.2
q-007,54438,23803,23803,glm-5.2
q-007,21287,101378,101378,glm-5.2
q-007,65266,43364,43364,glm-5.2
q-007,40,23803,40,glm-5.2
q-007,75609,41418,41418,glm-5.2
q-007,21128,56281,56281,glm-5.2
q-007,65266,76135,65266,glm-5.2
q-007,43364,101378,101378,glm-5.2
q-007,23803,32986,23803,glm-5.2
q-007,79702,42835,42835,glm-5.2
q-007,76135,101378,101378,glm-5.2
q-007,43364,32999,43364,glm-5.2
q-007,67064,43364,67064,glm-5.2
q-007,101378,32999,101378,glm-5.2
q-007,21287,49,49,glm-5.2
q-007,32607,21128,32607,glm-5.2
q-007,67064,42835,42835,glm-5.2
q-007,1717,79702,1717,glm-5.2
q-007,65266,80169,65266,glm-5.2
q-007,49,40,40,glm-5.2
q-007,122559,54438,122559,glm-5.2
q-007,41418,32986,32986,glm-5.2
q-007,1717,122559,1717,glm-5.2
q-007,54438,67064,67064,glm-5.2
q-007,122559,32607,32607,glm-5.2
q-007,101378,21128,101378,glm-5.2
q-007,75609,100732,75609,glm-5.2
q-007,49,125841,49,glm-5.2
q-007,56281,80169,56281,glm-5.2
q-007,80234,32607,80234,glm-5.2
q-007,65266,49,49,glm-5.2
q-007,65205,125841,65205,glm-5.2
q-007,79702,76135,79702,glm-5.2
q-007,41418,79702,41418,glm-5.2
q-007,49,56281,49,glm-5.2
q-007,49,100732,49,glm-5.2
q-007,32986,21128,32986,glm-5.2
q-007,21128,67064,67064,glm-5.2
q-007,32607,65205,32607,glm-5.2
q-007,65205,100732,100732,glm-5.2
q-007,67064,75609,75609,glm-5.2
q-007,42835,41418,42835,glm-5.2
q-007,40,54438,40,glm-5.2
q-007,32999,79702,79702,glm-5.2
q-007,65205,76135,65205,glm-5.2
q-007,76135,122559,122559,glm-5.2
q-007,122559,41418,41418,glm-5.2
q-007,32999,1717,1717,glm-5.2
q-007,115665,21287,21287,glm-5.2
q-007,21287,32999,21287,glm-5.2
q-007,32999,32607,32607,glm-5.2
q-007,32986,122559,32986,glm-5.2
q-007,76135,23803,23803,glm-5.2
q-007,40,67064,40,glm-5.2
q-007,41418,80234,80234,glm-5.2
q-007,65205,42835,42835,glm-5.2
q-007,49,75609,49,glm-5.2
q-007,65205,75609,75609,glm-5.2
q-007,125841,54438,125841,glm-5.2
q-007,125841,79702,79702,glm-5.2
q-007,101378,56281,101378,glm-5.2
q-007,1717,125841,1717,glm-5.2
q-007,65266,32607,32607,glm-5.2
q-007,100732,54438,100732,glm-5.2
q-007,125841,21287,21287,glm-5.2
q-007,23803,43364,23803,glm-5.2
q-007,76135,115665,115665,glm-5.2
q-007,100732,1717,1717,glm-5.2
q-007,42835,115665,42835,glm-5.2
q-007,80234,122559,80234,glm-5.2
q-007,65266,23803,23803,glm-5.2
q-007,32999,115665,115665,glm-5.2
q-007,67064,56281,67064,glm-5.2
q-007,80169,32607,32607,glm-5.2
q-007,42835,40,40,glm-5.2
q-007,100732,101378,101378,glm-5.2
q-007,23803,80169,23803,glm-5.2
q-007,100732,80234,80234,glm-5.2
q-007,49,67064,49,glm-5.2
q-007,125841,43364,43364,glm-5.2
q-007,21128,65205,21128,glm-5.2
q-007,75609,42835,42835,glm-5.2
q-007,56281,43364,56281,glm-5.2
q-007,43364,42835,42835,glm-5.2
q-007,40,80234,40,glm-5.2
q-007,21287,23803,23803,glm-5.2
q-007,49,41418,49,glm-5.2
q-007,115665,21128,21128,glm-5.2
q-007,54438,75609,75609,glm-5.2
q-007,80234,80169,80234,glm-5.2
q-007,32986,65266,32986,glm-5.2
q-007,125841,40,40,glm-5.2
q-007,75609,32607,32607,glm-5.2
q-007,43364,76135,43364,glm-5.2
q-007,79702,75609,75609,glm-5.2
q-007,40,65205,40,glm-5.2
q-007,32986,80169,32986,glm-5.2
q-008,59892,45468,45468,glm-5.2
q-008,23110,29940,23110,glm-5.2
q-007,21128,23803,23803,glm-5.2
q-008,60071,48,48,glm-5.2
q-008,21850,44716,44716,glm-5.2
q-008,74266,44716,74266,glm-5.2
q-008,40791,24136,40791,glm-5.2
q-008,117739,102789,102789,glm-5.2
q-008,53078,26664,53078,glm-5.2
q-008,48,80825,48,glm-5.2
q-008,21850,74266,74266,glm-5.2
q-008,21850,97681,97681,glm-5.2
q-008,126712,74266,74266,glm-5.2
q-008,75218,124517,124517,glm-5.2
q-008,60071,75218,60071,glm-5.2
q-008,53078,67818,53078,glm-5.2
q-008,69004,24136,69004,glm-5.2
q-008,40791,63527,40791,glm-5.2
q-008,64883,55012,55012,glm-5.2
q-008,102789,67818,67818,glm-5.2
q-008,44716,126712,44716,glm-5.2
q-008,75218,45468,45468,glm-5.2
q-008,67818,75218,67818,glm-5.2
q-008,32929,26664,32929,glm-5.2
q-008,60071,80825,60071,glm-5.2
q-008,60071,94505,94505,glm-5.2
q-008,102789,121990,102789,glm-5.2
q-008,98449,126712,98449,glm-5.2
q-008,64883,126712,126712,glm-5.2
q-008,68902,45468,45468,glm-5.2
q-008,44372,109240,109240,glm-5.2
q-008,44716,119194,44716,glm-5.2
q-008,126712,21850,126712,glm-5.2
q-008,1382,119194,1382,glm-5.2
q-008,94505,67818,67818,glm-5.2
q-008,26486,55012,26486,glm-5.2
q-008,26486,124517,26486,glm-5.2
q-008,44372,64883,44372,glm-5.2
q-008,26486,53078,53078,glm-5.2
q-008,80825,67818,67818,glm-5.2
q-008,121990,69004,69004,glm-5.2
q-008,64883,102789,102789,glm-5.2
q-008,97189,24136,24136,glm-5.2
q-008,45468,117739,45468,glm-5.2
q-008,128163,97681,97681,glm-5.2
q-008,60071,21850,60071,glm-5.2
q-008,21850,102789,102789,glm-5.2
q-008,124517,98449,98449,glm-5.2
q-008,121990,53078,53078,glm-5.2
q-008,29940,1382,1382,glm-5.2
q-008,23110,26486,23110,glm-5.2
q-008,48,53078,48,glm-5.2
q-008,24136,29234,29234,glm-5.2
q-008,66454,32929,32929,glm-5.2
q-008,128163,21850,128163,glm-5.2
q-008,124517,64883,124517,glm-5.2
q-008,24136,44372,44372,glm-5.2
q-008,98449,69004,98449,glm-5.2
q-008,121990,124517,124517,glm-5.2
q-008,44716,32929,32929,glm-5.2
q-008,55012,109240,109240,glm-5.2
q-008,63527,97681,63527,glm-5.2
q-008,68902,48,48,glm-5.2
q-008,64883,59892,59892,glm-5.2
q-008,23110,66454,23110,glm-5.2
q-008,26486,117739,26486,glm-5.2
q-008,128163,24136,128163,glm-5.2
q-008,97681,29234,29234,glm-5.2
q-008,26664,109240,26664,glm-5.2
q-008,74266,32929,74266,glm-5.2
q-008,26664,65985,65985,glm-5.2
q-008,121990,29234,29234,glm-5.2
q-008,24136,75218,75218,glm-5.2
q-008,32929,97681,32929,glm-5.2
q-008,45468,121990,45468,glm-5.2
q-008,68902,60071,68902,glm-5.2
q-008,128163,74266,74266,glm-5.2
q-008,24136,29940,29940,glm-5.2
q-008,119194,63527,63527,glm-5.2
q-008,1382,23110,23110,glm-5.2
q-008,29234,126712,126712,glm-5.2
q-008,65985,45468,45468,glm-5.2
q-008,21850,44372,44372,glm-5.2
q-008,98449,45468,98449,glm-5.2
q-008,29940,121990,121990,glm-5.2
q-008,68902,67818,67818,glm-5.2
q-008,102789,126712,126712,glm-5.2
q-008,74266,59892,74266,glm-5.2
q-008,63527,53078,53078,glm-5.2
q-008,80825,97681,97681,glm-5.2
q-008,124517,44716,44716,glm-5.2
q-008,109240,29940,109240,glm-5.2
q-008,40791,117739,40791,glm-5.2
q-008,75218,44716,44716,glm-5.2
q-008,29234,119194,119194,glm-5.2
q-008,26486,121990,26486,glm-5.2
q-008,26664,63527,26664,glm-5.2
q-008,40791,66454,66454,glm-5.2
q-008,68902,80825,68902,glm-5.2
q-008,80825,1382,1382,glm-5.2
q-008,97189,53078,53078,glm-5.2
q-008,69004,32929,32929,glm-5.2
q-008,64883,26486,26486,glm-5.2
q-008,55012,97189,55012,glm-5.2
q-008,74266,66454,74266,glm-5.2
q-008,94505,21850,94505,glm-5.2
